query,ranking,scores,Diversity@10
PLAIN-291,"['MED-4639', 'MED-5203', 'MED-1119', 'MED-3852', 'MED-4746', 'MED-1594', 'MED-1958', 'MED-2101', 'MED-1769', 'MED-5119', 'MED-5122']","[132.38772212182252, 130.5802275433216, 94.20801139140129, 94.20801139140129, 77.70908467950126, 76.47693022962758, 71.86804192144182, 66.36458693590458, 54.48321806123275, 47.56218627553544, 47.56218627553544]",0.9234095275146381
PLAIN-292,"['MED-4450', 'MED-3777', 'MED-3856', 'MED-4465', 'MED-958', 'MED-3795', 'MED-1958', 'MED-1820', 'MED-4166', 'MED-4662', 'MED-4399']","[300.38615016429725, 198.05110498728652, 196.12257364636747, 193.75743397264128, 185.92548547850186, 146.1047908116858, 133.68965981231796, 127.94455430227555, 117.00458227386943, 84.89626663780057, 79.83930751519117]",0.9422173463536703
PLAIN-293,"['MED-4792', 'MED-739', 'MED-4753', 'MED-4677', 'MED-4399', 'MED-2117', 'MED-2054', 'MED-2059', 'MED-613', 'MED-3629']","[189.4968008902881, 177.48332866740165, 159.2792081676555, 140.48061848258746, 125.68089255702066, 113.70115488261327, 90.92593651949463, 66.44952963313011, 50.700235629658955, 50.700235629658955]",0.9139640082439224
PLAIN-294,"['MED-2232', 'MED-2235', 'MED-4455', 'MED-4456', 'MED-2234', 'MED-2074', 'MED-5126', 'MED-5074', 'MED-840', 'MED-948']","[356.2692096456855, 311.98089182937844, 291.5588507757219, 241.33750783871108, 239.75300660279612, 227.83992165418536, 223.7584898953699, 168.3336705424373, 165.52697195421956, 144.0402709191977]",0.9668397346603931
PLAIN-295,"['MED-2074', 'MED-2071', 'MED-4455', 'MED-840', 'MED-5161', 'MED-5158', 'MED-1570', 'MED-4123', 'MED-4127', 'MED-1573']","[183.9144541580931, 169.6559622605653, 166.9458045267508, 95.21189338975363, 57.13958556939268, 50.7335046693252, 32.3999343871531, 24.002454398202524, 24.002454398202524, 20.335490275833173]",0.9353918690406965
PLAIN-296,"['MED-1601', 'MED-5034', 'MED-4485', 'MED-4489', 'MED-4044', 'MED-4470', 'MED-335', 'MED-5075', 'MED-4355', 'MED-5110', 'MED-4746']","[215.36806083276764, 202.160938749084, 196.05864002093318, 164.68117973609392, 129.75015627023947, 125.7559158939895, 90.31864488336363, 77.1751325999981, 71.48640044663378, 65.84754754567508, 62.254702064667114]",0.9318887022771977
PLAIN-297,"['MED-4487', 'MED-5258', 'MED-1257', 'MED-335', 'MED-4429', 'MED-5204', 'MED-1183', 'MED-4198', 'MED-636', 'MED-4403']","[152.86455689873475, 149.73028420769165, 126.54288500438328, 97.70459689874325, 95.77528585239519, 85.69632601156978, 85.69632601156978, 72.98575924833094, 72.81867085940218, 64.45671433804006]",0.9288949646227083
PLAIN-298,"['MED-3438', 'MED-4424', 'MED-1662', 'MED-2077', 'MED-1692', 'MED-1010', 'MED-3940', 'MED-4966', 'MED-3937', 'MED-4664', 'MED-855']","[153.42817380288113, 115.67582374464509, 115.67582374464509, 104.79912478738076, 104.79912478738076, 82.36187387576538, 61.31110998680765, 48.51178607110842, 43.90038986626883, 34.746605088899344, 33.67396999208314]",0.8814306782102903
PLAIN-299,"['MED-5084', 'MED-281', 'MED-3946', 'MED-4712', 'MED-2695', 'MED-4203', 'MED-5073', 'MED-1783', 'MED-4198', 'MED-323']","[93.29276666206007, 90.73050875747624, 84.60698591608123, 82.30240010391081, 64.02019489309284, 61.56734230356344, 54.01543250011308, 37.28307283340826, 32.20487761598819, 28.26177514234649]",0.9571003312222509
PLAIN-300,"['MED-4387', 'MED-4389', 'MED-3814', 'MED-1984', 'MED-1998', 'MED-1019', 'MED-4962', 'MED-2394', 'MED-4676', 'MED-5343', 'MED-2206']","[117.3725369486964, 102.1607180719898, 102.1607180719898, 87.78822829324805, 87.78822829324805, 74.50937525605674, 60.1062792542161, 55.57150130615847, 38.877788818926696, 29.41560505796647, 27.8876476438231]",0.910706159890849
PLAIN-301,"['MED-4544', 'MED-704', 'MED-248', 'MED-2862', 'MED-4712', 'MED-2285', 'MED-4090', 'MED-1336', 'MED-3659', 'MED-4884']","[95.84154898768303, 95.84154898768303, 92.84369543278578, 92.84369543278578, 76.00400289066633, 66.21100244790723, 56.62021746305633, 52.30895052074429, 24.84857145394701, 20.344039049500683]",0.908325127527291
PLAIN-302,"['MED-1997', 'MED-1381', 'MED-40', 'MED-2471', 'MED-4389', 'MED-4344', 'MED-765', 'MED-2339', 'MED-2341', 'MED-3528']","[112.69435522991567, 104.07324231447639, 101.47589608049675, 101.47589608049675, 99.14675838627458, 84.58563053186161, 63.11311433745398, 63.11311433745398, 62.36035648269981, 47.32329567556133]",0.8981559660636225
PLAIN-303,"['MED-1865', 'MED-1844', 'MED-713', 'MED-1838', 'MED-905', 'MED-2094', 'MED-2249', 'MED-5123', 'MED-1853', 'MED-727']","[231.62748979903535, 200.2708785200565, 189.30058033973148, 175.21182671751598, 154.8162783923459, 102.89891647067233, 91.90368712827595, 90.17594414285165, 88.4802337590633, 47.97469604677563]",0.9360487183152971
PLAIN-304,"['MED-1958', 'MED-5201', 'MED-1843', 'MED-4490', 'MED-2617', 'MED-1289', 'MED-4746', 'MED-4531', 'MED-4675', 'MED-4676']","[223.7732651743885, 73.54391053398444, 69.86318926773663, 65.49309390187159, 64.22122740411177, 61.39061283662913, 55.50724842212452, 48.07515742832429, 46.054330077994045, 46.054330077994045]",0.9473787333478547
PLAIN-305,"['MED-4555', 'MED-4423', 'MED-855', 'MED-2094', 'MED-5023', 'MED-1692', 'MED-674', 'MED-1853', 'MED-3475', 'MED-4528']","[109.9512888149532, 67.88526154132788, 27.833261054683735, 24.810994997506494, 22.8593659799524, 22.208930164839355, 17.905921089992212, 14.691386886649594, 13.735046142277696, 13.522899904952256]",0.9743905666428854
PLAIN-306,"['MED-2432', 'MED-1874', 'MED-4830', 'MED-4911', 'MED-1605', 'MED-4959', 'MED-313', 'MED-3052', 'MED-316', 'MED-3044']","[261.49386698933233, 261.49386698933233, 223.38450782835972, 140.05091544066082, 117.97616614862466, 115.8919555051646, 107.17303336264527, 107.17303336264527, 83.20907940645576, 83.20907940645576]",0.8932076744717716
PLAIN-307,"['MED-714', 'MED-951', 'MED-3196', 'MED-4716', 'MED-5209', 'MED-5221', 'MED-4091', 'MED-4198', 'MED-5142', 'MED-909', 'MED-4528']","[248.69445605035068, 171.1960139308854, 160.03214054154995, 142.9405419721291, 124.18376291201147, 103.98432177713816, 96.81799835597045, 89.30755707850834, 71.26007136714495, 63.179313402487566, 60.67155386703059]",0.9534454456887645
PLAIN-308,"['MED-358', 'MED-723', 'MED-3132', 'MED-719', 'MED-1880', 'MED-328', 'MED-4198', 'MED-2206', 'MED-1289', 'MED-4746']","[513.9369252213631, 329.9106353077285, 268.5079725190872, 262.97671555299985, 194.2529294577959, 170.3370941005013, 170.27697697500946, 155.55431014244274, 113.24943773102643, 110.91587007094353]",0.9548579939748957
PLAIN-309,"['MED-4580', 'MED-4579', 'MED-4590', 'MED-4586', 'MED-991', 'MED-2218', 'MED-1282', 'MED-1270', 'MED-2491', 'MED-5022']","[223.4842473541598, 205.7498979740477, 205.7498979740477, 205.7498979740477, 157.9844154058707, 148.75033491639985, 136.7459798153932, 136.7459798153932, 125.9159508270039, 85.71658416435457]",0.857590540184626
PLAIN-310,"['MED-749', 'MED-728', 'MED-1350', 'MED-2026', 'MED-3032', 'MED-3015', 'MED-5076', 'MED-5343', 'MED-853', 'MED-3603']","[191.17858168412792, 145.9596631672839, 129.80516714291429, 92.20190311036094, 70.83339971390794, 70.83339971390794, 63.65415480230155, 62.81616860858962, 44.30918563152442, 40.42135369133369]",0.9248812294933901
PLAIN-311,"['MED-1553', 'MED-4328', 'MED-2295', 'MED-5101', 'MED-3030', 'MED-2916', 'MED-4969', 'MED-3633', 'MED-2957', 'MED-2206', 'MED-4662']","[242.597116489892, 177.11219750683304, 168.3725713933562, 127.56699821959101, 117.87328891619185, 117.87328891619185, 88.84202581058946, 72.79996637665073, 65.12074039330832, 62.38901948229382, 58.594678891809785]",0.9292197099121944
PLAIN-312,"['MED-5056', 'MED-2098', 'MED-50', 'MED-3475', 'MED-1853', 'MED-2280', 'MED-4150', 'MED-2616', 'MED-864', 'MED-4528', 'MED-4533']","[256.8874486681799, 195.6224591282051, 177.180407313284, 131.71171844886504, 99.04964066254533, 82.7042472590907, 64.30902290848235, 55.97305000842388, 43.3371953893603, 31.737471097732133, 31.737471097732133]",0.9714393156983084
PLAIN-313,"['MED-729', 'MED-4746', 'MED-5032', 'MED-1257', 'MED-5131', 'MED-147', 'MED-4423', 'MED-4490', 'MED-4966', 'MED-5108', 'MED-3603']","[366.4494933808727, 196.20176236663139, 193.4123595945213, 155.35803901290424, 151.20444272740124, 149.8355999834489, 141.6614748047237, 136.50315153930288, 104.38192793259363, 100.39985695474898, 83.5947980802392]",0.9406119379711642
PLAIN-314,"['MED-733', 'MED-4792', 'MED-2725', 'MED-4671', 'MED-741', 'MED-4746', 'MED-4355', 'MED-4362', 'MED-4969', 'MED-4198']","[314.6719557909963, 171.13064524257177, 159.84266664728895, 144.92087784653503, 144.92087784653503, 98.84440863250722, 79.23848881043433, 69.75957284610712, 69.75957284610712, 68.71061364237195]",0.9277646537584802
PLAIN-315,"['MED-1230', 'MED-4922', 'MED-2771', 'MED-5104', 'MED-5103', 'MED-3499', 'MED-4664', 'MED-4399', 'MED-4959', 'MED-4533']","[210.67801234239698, 149.0005544517895, 133.54254574401955, 126.67403285378174, 126.67403285378174, 88.83821737270127, 69.41675384393211, 69.04422509397517, 48.25399990874618, 45.73266911281283]",0.9247220639442861
PLAIN-316,"['MED-2111', 'MED-1082', 'MED-4601', 'MED-2944', 'MED-1019', 'MED-3247', 'MED-4806', 'MED-4992', 'MED-5248', 'MED-4956', 'MED-1282']","[149.07400649070766, 104.39250761630426, 104.39250761630426, 96.83939740392651, 89.2101056798533, 84.5750061019189, 76.34584854900848, 64.64957377871009, 62.594557790488814, 51.884795243734054, 49.733659604154816]",0.9276634673469171
PLAIN-317,"['MED-4628', 'MED-2470', 'MED-132', 'MED-4443', 'MED-4716', 'MED-4198', 'MED-1289', 'MED-4489', 'MED-558', 'MED-1158', 'MED-1570']","[211.24734440958088, 143.06892483156724, 143.06892483156724, 105.47901254535981, 102.05716474217243, 94.46149873800795, 93.40965945418402, 90.38046786456039, 82.67511788546275, 65.91861887722428, 60.22137746542158]",0.9313884053600312
PLAIN-318,"['MED-4674', 'MED-728', 'MED-2323', 'MED-4426', 'MED-2132', 'MED-4127', 'MED-4198', 'MED-5343', 'MED-2206', 'MED-5076', 'MED-362']","[103.3704019857997, 71.73002700884581, 50.362863362158606, 48.1022786269084, 42.77113744533164, 38.87408912003329, 30.68880718633318, 29.331934924381773, 23.445895375814214, 19.57871489690808, 15.42365901018427]",0.9551854674187406
PLAIN-319,"['MED-737', 'MED-4810', 'MED-1044', 'MED-1034', 'MED-736', 'MED-1421', 'MED-5209', 'MED-4746', 'MED-1769', 'MED-4951']","[236.23273497359565, 211.456786697687, 211.456786697687, 131.6948571477132, 124.4114546289169, 90.38466651435132, 87.82095309849929, 72.8928396389085, 61.93863778068176, 61.93863778068176]",0.8807314092455841
PLAIN-320,"['MED-1564', 'MED-958', 'MED-3791', 'MED-2439', 'MED-2103', 'MED-3135', 'MED-355', 'MED-4221', 'MED-5187', 'MED-4071', 'MED-4662']","[260.3313508377805, 234.43107493895246, 215.8427682140687, 214.2035524525764, 207.13405107224713, 196.5116105878634, 196.5116105878634, 189.41377585555148, 189.41377585555148, 154.0715349830349, 113.06258656412858]",0.8574572021235883
PLAIN-321,"['MED-1053', 'MED-31', 'MED-2456', 'MED-4712', 'MED-4365', 'MED-942', 'MED-5105', 'MED-4660', 'MED-4966', 'MED-4198']","[110.73759116715567, 71.64361163323659, 71.64361163323659, 64.0831389893979, 51.67612752760529, 49.045588462643764, 48.66985144281413, 45.63100238737337, 38.73027225274813, 32.80292674070268]",0.9429988264398866
PLAIN-322,"['MED-2004', 'MED-4674', 'MED-2082', 'MED-2284', 'MED-1270', 'MED-1282', 'MED-4969', 'MED-4529', 'MED-5248', 'MED-4403']","[80.02096289216162, 79.15407746748652, 76.953408068314, 66.24197076910822, 49.324376835524234, 49.324376835524234, 46.12331769355274, 38.452332039692536, 32.533333047554656, 29.319889909065203]",0.9457141813056029
PLAIN-323,"['MED-738', 'MED-1102', 'MED-3590', 'MED-124', 'MED-4951', 'MED-1769', 'MED-335', 'MED-4399', 'MED-626', 'MED-4264', 'MED-4665']","[310.201053480108, 145.73488846800808, 145.73488846800808, 135.9820557683671, 123.2326549891752, 123.2326549891752, 87.32912524110152, 77.94205074191963, 77.6700448465274, 73.22972227430736, 69.71427285864127]",0.9074822809189084
PLAIN-324,"['MED-4667', 'MED-4751', 'MED-4753', 'MED-5189', 'MED-2058', 'MED-4677', 'MED-899', 'MED-2055', 'MED-4399', 'MED-4149', 'MED-1570']","[506.02859958953604, 330.0279292533782, 286.0656224178342, 265.0091679610784, 251.2479820339077, 218.70066938740828, 148.2992096059381, 140.19529107816925, 128.52346859703383, 86.50317521726319, 81.35868089374438]",0.9126586573843457
PLAIN-325,"['MED-4670', 'MED-744', 'MED-1497', 'MED-1282', 'MED-1270', 'MED-4868', 'MED-3937', 'MED-4966', 'MED-4716', 'MED-3068']","[168.7259858016451, 99.92889637198867, 91.26024986104458, 78.92603863731175, 78.92603863731175, 46.23631274638609, 45.84813458939094, 41.578340893187914, 39.07438035847893, 36.90920952518171]",0.9286984941682696
PLAIN-326,"['MED-449', 'MED-784', 'MED-4762', 'MED-4609', 'MED-3974', 'MED-635', 'MED-5094', 'MED-2617', 'MED-4403', 'MED-161']","[134.7346292923309, 72.30443623744317, 58.787477746141114, 58.44794984432099, 51.77057489484565, 43.2037349650898, 43.07628503301774, 30.111782556707062, 26.123340732923054, 22.43562125564572]",0.9526677916262651
PLAIN-327,"['MED-4674', 'MED-728', 'MED-5346', 'MED-5343', 'MED-2731', 'MED-2740', 'MED-3603', 'MED-4662', 'MED-4676', 'MED-4959']","[157.27391941990808, 138.31807738729475, 111.69230932534455, 75.51298793129831, 67.24036368867364, 67.24036368867364, 65.22023947784322, 58.78083395645006, 41.14199640708015, 37.57501666942117]",0.9159829738483748
PLAIN-328,"['MED-750', 'MED-1262', 'MED-4478', 'MED-4488', 'MED-4198', 'MED-4962', 'MED-2394', 'MED-807', 'MED-4675', 'MED-4966']","[154.4294889505649, 99.76201222706779, 74.34499904474823, 74.34499904474823, 66.29642609925719, 62.69077042686138, 62.021485862805086, 62.021485862805086, 60.49269255279476, 57.828947817353246]",0.9144672085293667
PLAIN-329,"['MED-753', 'MED-2438', 'MED-1732', 'MED-4465', 'MED-2100', 'MED-1592', 'MED-2473', 'MED-2631', 'MED-4951', 'MED-1570']","[140.6783136899603, 124.83196191892989, 121.4184969486517, 96.55018586875912, 80.54954510146324, 77.04631291407993, 74.39861355403353, 74.39861355403353, 52.85445375914587, 37.084020625962445]",0.9354941770967186
PLAIN-330,"['MED-194', 'MED-2762', 'MED-4366', 'MED-4873', 'MED-2761', 'MED-4155', 'MED-4156', 'MED-4870', 'MED-1573', 'MED-727']","[137.43812968922737, 137.43812968922737, 116.77964740889234, 115.73470725024603, 114.8263868963886, 111.58376115152294, 111.58376115152294, 79.85457872738141, 48.84864170865486, 44.84727632471383]",0.9112367649899747
PLAIN-331,"['MED-2304', 'MED-757', 'MED-1209', 'MED-1678', 'MED-4339', 'MED-4198', 'MED-3179', 'MED-1987', 'MED-5201', 'MED-3852']","[141.4543313202704, 115.43367483170836, 106.94959221645608, 90.24828711931865, 66.32441568389625, 63.84134215681764, 54.91019254192229, 52.14575291285452, 47.46356310614974, 44.45375986565785]",0.9162297589319393
PLAIN-332,"['MED-760', 'MED-2780', 'MED-4320', 'MED-5084', 'MED-3475', 'MED-290', 'MED-2978', 'MED-4944', 'MED-2188', 'MED-840', 'MED-1783']","[224.39454276294592, 132.31796983525993, 102.59511904434417, 100.18336759819324, 78.42513657954791, 77.4201183494657, 77.4201183494657, 74.50597576418015, 65.12061537893892, 64.58193769675634, 48.31194270945451]",0.9562293896834232
PLAIN-333,"['MED-4515', 'MED-1540', 'MED-5299', 'MED-4893', 'MED-727', 'MED-4339', 'MED-1019', 'MED-426', 'MED-3852', 'MED-1119']","[114.39749062944604, 101.19531694087027, 100.23775993895488, 93.83827121368509, 93.01584800887214, 80.49727879126614, 78.17008342928727, 72.74844108495446, 52.22579169335519, 52.22579169335519]",0.9061956870993539
PLAIN-334,"['MED-2760', 'MED-5002', 'MED-4226', 'MED-4747', 'MED-1761', 'MED-4654', 'MED-2414', 'MED-4884', 'MED-899', 'MED-4399']","[26.752630390722103, 26.389672492755384, 24.744425638914365, 22.848390815165338, 22.145115579469202, 19.778357208110876, 19.676054667497763, 12.55484240635714, 7.882497387382163, 6.00687565566929]",0.9549852488181328
PLAIN-335,"['MED-4599', 'MED-4674', 'MED-3906', 'MED-113', 'MED-1946', 'MED-2614', 'MED-4123', 'MED-4399', 'MED-4198', 'MED-2206']","[123.94323061877655, 123.94323061877655, 81.91405403373135, 65.68289323118721, 65.68289323118721, 65.68289323118721, 55.58934668734159, 48.49953866188576, 36.292047296204444, 34.93728712789544]",0.8536010646533895
PLAIN-336,"['MED-2348', 'MED-764', 'MED-2344', 'MED-797', 'MED-2338', 'MED-5158', 'MED-1570', 'MED-4746', 'MED-4524', 'MED-123']","[506.37646414332664, 506.37646414332664, 358.24596414980203, 285.2028268742754, 258.2605187585058, 132.4158765200733, 123.50597074240963, 115.34348088237591, 93.86697979675574, 92.5387090972791]",0.930424862464796
PLAIN-337,"['MED-777', 'MED-2361', 'MED-2365', 'MED-781', 'MED-4199', 'MED-3702', 'MED-4844', 'MED-4057', 'MED-2382', 'MED-1570']","[457.5512399252237, 386.0741238133179, 374.3592281743764, 309.06186771562693, 204.5914784933025, 170.5072630682457, 146.85469466581884, 137.8402251020584, 135.54261960324587, 89.37348482433384]",0.92264924861716
PLAIN-338,"['MED-786', 'MED-2371', 'MED-750', 'MED-4675', 'MED-1516', 'MED-4429', 'MED-4540', 'MED-4423', 'MED-1029', 'MED-4471']","[328.5587499574867, 328.5587499574867, 229.93557189632364, 170.19128688168567, 161.76395327931863, 156.2246236136749, 99.81766470851863, 99.57922212806191, 92.15786003831744, 83.63798610400654]",0.9202159458678829
PLAIN-339,"['MED-1890', 'MED-1884', 'MED-2849', 'MED-1889', 'MED-4175', 'MED-4429', 'MED-1019', 'MED-2434', 'MED-1987', 'MED-3182']","[272.2889229238317, 269.7726799085227, 252.28274567863863, 226.26090093426217, 143.32894392309788, 142.93757891083501, 118.96359598980553, 102.5313584251138, 101.66808883048637, 83.78196967789219]",0.9286514070056114
PLAIN-340,"['MED-5153', 'MED-792', 'MED-4300', 'MED-4423', 'MED-1000', 'MED-5172', 'MED-1002', 'MED-4675', 'MED-4676', 'MED-1168', 'MED-1028']","[303.11680044884616, 166.94868494837627, 111.00769159061502, 100.50527402757068, 99.63877732122027, 97.14839151309387, 86.60030278975182, 84.13543648412383, 84.13543648412383, 81.7061667436406, 75.42620843181072]",0.9275172884915072
PLAIN-341,"['MED-805', 'MED-2390', 'MED-2396', 'MED-2911', 'MED-4944', 'MED-1099', 'MED-1019', 'MED-1843', 'MED-4490', 'MED-1573']","[330.2784633185788, 330.2784633185788, 330.2784633185788, 268.2942949354174, 262.36639267571076, 182.20603706979358, 99.77640083446211, 99.04803567673507, 93.60552325581529, 89.53050800252558]",0.8756736578494084
PLAIN-343,"['MED-49', 'MED-4531', 'MED-2180', 'MED-1294', 'MED-4540', 'MED-2494', 'MED-4529', 'MED-2089', 'MED-694', 'MED-4399']","[280.3723103891134, 202.67145118727151, 199.86737166217046, 191.6775090984146, 189.48335187438988, 181.21741769035697, 179.7718128037315, 144.89766990188974, 107.82562310494257, 90.77516134451021]",0.9658778770143834
PLAIN-344,"['MED-2405', 'MED-5238', 'MED-3009', 'MED-2911', 'MED-1099', 'MED-2640', 'MED-2485', 'MED-1019', 'MED-4868', 'MED-1769']","[237.1542538204477, 218.2883087729783, 190.68448796628732, 190.68448796628732, 169.33049045823176, 108.78806619649338, 108.78806619649338, 93.99196842802047, 57.52737917398588, 53.59915541705596]",0.9056409396649545
PLAIN-345,"['MED-2405', 'MED-812', 'MED-2394', 'MED-807', 'MED-4966', 'MED-1267', 'MED-2485', 'MED-2661', 'MED-4951', 'MED-4839']","[260.9501641543676, 260.9501641543676, 172.53069898414992, 172.53069898414992, 142.06426605438025, 106.54893618566453, 99.3439947486114, 99.3439947486114, 97.38643885486937, 90.7790924427114]",0.8960317042474614
PLAIN-346,"['MED-825', 'MED-837', 'MED-823', 'MED-831', 'MED-1681', 'MED-1525', 'MED-1119', 'MED-3852', 'MED-1467', 'MED-3283']","[1730.3339144298666, 1714.4707168938044, 1708.661969211799, 1250.8776605111505, 798.2134968164901, 761.5952419030607, 611.7333617587776, 611.7333617587776, 581.7116541214951, 548.8691217773679]",0.8880871038545578
PLAIN-347,"['MED-5024', 'MED-1268', 'MED-5131', 'MED-838', 'MED-1272', 'MED-1266', 'MED-1271', 'MED-3943', 'MED-4966', 'MED-4664', 'MED-931']","[284.7761713739042, 265.6112397778226, 256.92430395076326, 248.41946703704411, 210.15475158090112, 190.09029821495042, 182.94022471627386, 93.46084631557697, 75.31835228627267, 63.377025348899764, 57.65206269493964]",0.9274885634138538
PLAIN-348,"['MED-840', 'MED-1160', 'MED-1162', 'MED-1158', 'MED-2235', 'MED-2098', 'MED-855', 'MED-4455', 'MED-4489', 'MED-4563', 'MED-3509']","[169.79976639645045, 125.22120524103374, 101.38000243777097, 92.13911265270904, 88.61832470363903, 77.12229656406184, 69.87477310726696, 67.27093934243204, 49.07564795576351, 37.34834099803049, 34.8490936094445]",0.9771342171405468
PLAIN-349,"['MED-3696', 'MED-2426', 'MED-4374', 'MED-3135', 'MED-355', 'MED-4465', 'MED-4444', 'MED-1958', 'MED-4399', 'MED-4662']","[91.9049842215518, 90.6862992915345, 73.81247610263128, 72.72085184526028, 72.72085184526028, 63.19100991799302, 61.564983606860025, 52.23966289256939, 27.02875998205708, 26.118726480148972]",0.9176023409946388
PLAIN-350,"['MED-4660', 'MED-4668', 'MED-739', 'MED-513', 'MED-3630', 'MED-4155', 'MED-4156', 'MED-4373', 'MED-4489', 'MED-1014', 'MED-5076']","[292.5730755843144, 235.74198771646846, 166.13556833135465, 152.35574714321015, 119.93314264723239, 92.54868159160232, 92.54868159160232, 56.7722573935844, 42.75924543792369, 35.51405176263674, 35.384345733379966]",0.9417728742598676
PLAIN-351,"['MED-842', 'MED-2263', 'MED-915', 'MED-4528', 'MED-721', 'MED-4198', 'MED-123', 'MED-2485', 'MED-3633', 'MED-5221']","[232.44385296399932, 121.36386315075615, 118.34656581963334, 64.53312974883312, 55.557275689837866, 37.69918766048736, 33.483160312883896, 33.483160312883896, 31.369881135701593, 28.61073795137633]",0.953795091166534
PLAIN-352,"['MED-127', 'MED-2311', 'MED-2348', 'MED-764', 'MED-3978', 'MED-1119', 'MED-1540', 'MED-3256', 'MED-3270', 'MED-3603']","[6.9746455010457655, 5.254896619520692, 5.200968657875148, 5.200968657875148, 5.196166747223386, 5.118311641654699, 5.058605611051807, 4.178931143517682, 4.178931143517682, 1.5586784218514524]",0.8957445352021506
PLAIN-353,"['MED-2298', 'MED-3692', 'MED-691', 'MED-4529', 'MED-3603', 'MED-5201', 'MED-1270', 'MED-1958', 'MED-872', 'MED-4403', 'MED-1573']","[16.678908231619403, 16.649331225434683, 7.742046339523723, 6.687380533783846, 6.36491926469839, 6.02199880643905, 5.133515350380778, 5.111670184303067, 4.716806254053439, 2.9559755848940332, 2.659552052605581]",0.9605656034024856
PLAIN-354,"['MED-127', 'MED-2311', 'MED-4362', 'MED-3270', 'MED-3985', 'MED-1280', 'MED-1119', 'MED-3852', 'MED-2052', 'MED-123']","[5.35128686015141, 5.254896619520692, 4.892592639911709, 4.178931143517682, 4.107399633846491, 4.031715262992705, 3.85667191699253, 3.85667191699253, 3.5421927216956894, 3.2049404387768847]",0.9383936721053019
PLAIN-355,"['MED-1230', 'MED-1654', 'MED-1168', 'MED-1178', 'MED-4369', 'MED-2270', 'MED-1987', 'MED-4884', 'MED-2781', 'MED-3528']","[104.09442334700205, 80.25636022456004, 62.06736762554908, 62.06736762554908, 53.60235331831389, 46.63591902254204, 41.469795188916756, 36.27875386852367, 32.31382368470778, 32.09092743235276]",0.946667411687216
PLAIN-356,"['MED-844', 'MED-846', 'MED-843', 'MED-845', 'MED-2087', 'MED-740', 'MED-5109', 'MED-1742', 'MED-636', 'MED-855']","[265.45299856350226, 247.50098983834204, 233.3409022119899, 116.58866317072497, 58.304965258195445, 37.89532355366708, 37.89532355366708, 35.88695677600876, 28.14821566683422, 25.002565369297976]",0.906187267408006
PLAIN-357,"['MED-849', 'MED-1606', 'MED-5028', 'MED-1602', 'MED-4089', 'MED-1991', 'MED-5356', 'MED-4030', 'MED-4014', 'MED-3068']","[250.0672726911235, 250.0672726911235, 222.04255288281962, 210.48304383729123, 166.88041099126048, 149.41082853059967, 123.81959551414117, 113.65456252212098, 113.65456252212098, 93.52646935662317]",0.868089803938409
PLAIN-358,"['MED-3788', 'MED-661', 'MED-923', 'MED-4541', 'MED-1387', 'MED-1987', 'MED-4839', 'MED-1417', 'MED-5248', 'MED-1570']","[106.78872359589863, 106.78872359589863, 55.14449733496956, 48.871343231951435, 39.808013085185, 33.33232031030181, 28.63817547325323, 24.798106660122635, 23.427499898172538, 18.798159123579335]",0.930676155200985
PLAIN-359,"['MED-4424', 'MED-1662', 'MED-1663', 'MED-3937', 'MED-4540', 'MED-5221', 'MED-855', 'MED-727', 'MED-3629', 'MED-1289']","[53.03212136459966, 53.03212136459966, 38.28333155554136, 20.38139253420066, 14.54042110057896, 14.124145945359981, 10.306919280978807, 9.977484035444176, 9.729744816549697, 9.365451327284726]",0.9169506145901476
PLAIN-360,"['MED-4859', 'MED-1200', 'MED-2688', 'MED-3729', 'MED-2701', 'MED-155', 'MED-1496', 'MED-2690', 'MED-1181', 'MED-5073', 'MED-1853']","[33.9109073743265, 28.50872762322306, 27.39484030900809, 27.39484030900809, 27.39484030900809, 27.39484030900809, 26.322874746396884, 25.53068403320192, 23.798016315014923, 22.639685645500986, 7.488303870710599]",0.7707605874740376
PLAIN-361,"['MED-2201', 'MED-3599', 'MED-3654', 'MED-3014', 'MED-304', 'MED-571', 'MED-4198', 'MED-1442', 'MED-2965', 'MED-4362', 'MED-2089']","[122.71074637219462, 101.47454268319404, 83.2692772059795, 76.75082231606984, 76.75082231606984, 49.05667587564762, 45.411058317200535, 37.259379415921345, 34.79904848261658, 30.269037772569636, 29.03426862339054]",0.9356850677146836
PLAIN-362,"['MED-1853', 'MED-4021', 'MED-4036', 'MED-4026', 'MED-3776', 'MED-4027', 'MED-5015', 'MED-4793', 'MED-855', 'MED-4662']","[90.46272423541825, 75.05526593621202, 75.05526593621202, 61.05545617738291, 37.53489727034635, 32.422095598157114, 27.15261019564092, 26.506560779250627, 17.763549418019103, 13.646212023200626]",0.9194986478079934
PLAIN-363,"['MED-4511', 'MED-272', 'MED-4366', 'MED-4114', 'MED-5077', 'MED-2518', 'MED-5071', 'MED-3633', 'MED-2206', 'MED-4664']","[57.8658406999584, 48.33877061318769, 42.39153219360083, 35.64835181486071, 26.019156996451652, 20.47508766275152, 15.568844743222357, 14.008473973570903, 12.147234891050022, 11.506058412818076]",0.9569715734903974
